variant,tier,engine,query_id,median_ms,n_success
skew_all,high,monetdb,query_17,311.5,10
skew_all,high,monetdb,query_18,47.0,10
skew_all,high,monetdb,query_20,693.5,10
skew_all,high,monetdb,query_21,17.5,10
skew_all,high,monetdb,query_22,115.5,10
skew_all,high,monetdb,query_23,80.0,10
skew_all,high,monetdb,query_24,154.0,10
skew_all,high,monetdb,query_25,64.0,10
skew_all,high,monetdb,query_26,442.0,10
skew_all,high,monetdb,query_27,72.0,10
skew_all,high,monetdb,query_28,258.0,10
skew_all,high,monetdb,query_30,821.0,10
skew_all,high,monetdb,query_31,47.0,10
skew_all,high,monetdb,query_32,140.0,10
skew_all,high,monetdb,query_33,86.0,10
skew_all,high,monetdb,query_35,11972.5,10
skew_all,high,monetdb,query_36,90.5,10
skew_all,high,monetdb,query_37,46.0,10
skew_all,high,monetdb,query_39,113.5,10
skew_all,high,monetdb,query_40,56.5,10
skew_all,high,monetdb,query_41,1997.0,10
skew_all,high,monetdb,query_42,501.0,10
skew_all,high,monetdb,query_43,2211.0,10
skew_all,high,monetdb,query_44,46.0,10
skew_all,high,monetdb,query_45,190.5,10
skew_all,high,monetdb,query_46,8279.0,10
skew_all,high,monetdb,query_47,459.0,10
skew_all,high,monetdb,query_48,3715.0,10
skew_all,high,monetdb,query_49,118.0,10
skew_all,high,monetdb,query_50,831.0,10
skew_all,high,monetdb,query_51,1176.0,10
skew_all,high,monetdb,query_52,1028.0,10
skew_all,high,monetdb,query_53,853.5,10
skew_all,high,monetdb,query_54,804.5,10
skew_all,high,monetdb,query_55,4987.0,10
skew_all,high,monetdb,query_56,111.5,10
skew_all,high,monetdb,query_57,108.5,10
skew_all,high,monetdb,query_58,149.0,10
skew_all,high,monetdb,query_59,97.5,10
skew_all,high,monetdb,query_60,158.5,10
skew_all,high,monetdb,query_61,152.0,10
skew_all,high,monetdb,query_62,24.0,10
skew_all,high,monetdb,query_63,135.5,10
skew_all,high,monetdb,query_64,58.0,10
skew_all,high,monetdb,query_65,61.0,10
skew_all,high,monetdb,query_66,84.5,10
skew_all,high,monetdb,query_67,103.0,10
skew_all,high,monetdb,query_68,3370.0,10
skew_all,high,monetdb,query_69,10282.0,10
skew_all,high,monetdb,query_70,173.0,10
skew_all,high,monetdb,query_71,820.0,10
skew_all,high,monetdb,query_73,82.5,10
skew_all,high,monetdb,query_74,87.0,10
skew_all,high,monetdb,query_75,38.0,10
skew_all,high,monetdb,query_76,899.5,10
skew_all,high,monetdb,query_77,807.0,10
skew_all,high,monetdb,query_79,64.5,10
skew_all,high,monetdb,query_80,28.0,10
skew_all,high,monetdb,query_81,84.0,10
skew_all,high,monetdb,query_82,46.0,10
skew_all,high,monetdb,query_83,36.0,10
skew_all,high,monetdb,query_84,1605.0,10
skew_all,high,monetdb,query_85,42.0,10
skew_all,high,monetdb,query_86,1053.5,10
skew_all,high,monetdb,query_87,2005.5,10
skew_all,high,monetdb,query_88,100.0,10
skew_all,high,monetdb,query_89,129.0,10
skew_all,high,monetdb,query_91,106.0,10
skew_all,high,monetdb,query_92,86.0,10
skew_all,high,monetdb,query_93,2291.0,10
skew_all,high,monetdb,query_94,480.0,10
skew_all,high,monetdb,query_95,76.0,10
skew_all,high,monetdb,query_97,43.0,10
skew_all,high,monetdb,query_98,791.5,10
skew_all,high,monetdb,query_99,134.0,10
skew_all,high,monetdb,query_union_U2,1039.0,10
skew_all,high,monetdb,query_union_U5,2570.5,10
skew_all,high,monetdb,query_union_U10,7149.0,10
skew_all,high,monetdb,query_union_U20,15224.5,10
skew_all,high,monetdb,query_union_U200,216378.0,10
skew_only,high,cedardb,query_1,46.0,10
skew_only,high,cedardb,query_2,473.5,10
skew_only,high,cedardb,query_3,689.5,10
skew_only,high,cedardb,query_4,103.0,10
skew_only,high,cedardb,query_5,120.5,10
skew_only,high,cedardb,query_6,140.5,10
skew_only,high,cedardb,query_7,58.0,10
skew_only,high,cedardb,query_8,127.0,10
skew_only,high,cedardb,query_9,134.5,10
skew_only,high,cedardb,query_10,329.5,10
skew_only,high,cedardb,query_11,84.0,10
skew_only,high,cedardb,query_12,102.5,10
skew_only,high,cedardb,query_13,50.5,10
skew_only,high,cedardb,query_14,98.5,10
skew_only,high,cedardb,query_15,58.0,10
skew_only,high,cedardb,query_17,65.0,10
skew_only,high,cedardb,query_18,79.5,10
skew_only,high,cedardb,query_20,145.0,10
skew_only,high,cedardb,query_21,105.0,10
skew_only,high,cedardb,query_22,106.0,10
skew_only,high,cedardb,query_23,121.5,10
skew_only,high,cedardb,query_24,84.0,10
skew_only,high,cedardb,query_25,57.5,10
skew_only,high,cedardb,query_26,84.5,10
skew_only,high,cedardb,query_27,96.5,10
skew_only,high,cedardb,query_28,96.5,10
skew_only,high,cedardb,query_30,1295.5,10
skew_only,high,cedardb,query_31,86.0,10
skew_only,high,cedardb,query_32,209.0,10
skew_only,high,cedardb,query_33,69.0,10
skew_only,high,cedardb,query_35,282.0,10
skew_only,high,cedardb,query_36,215.0,10
skew_only,high,cedardb,query_37,94.5,10
skew_only,high,cedardb,query_39,70.5,10
skew_only,high,cedardb,query_40,56.5,10
skew_only,high,cedardb,query_41,197.5,10
skew_only,high,cedardb,query_42,459.5,10
skew_only,high,cedardb,query_43,75.5,10
skew_only,high,cedardb,query_44,62.0,10
skew_only,high,cedardb,query_45,210.5,10
skew_only,high,cedardb,query_46,729.5,10
skew_only,high,cedardb,query_47,393.5,10
skew_only,high,cedardb,query_48,577.5,10
skew_only,high,cedardb,query_49,125.5,10
skew_only,high,cedardb,query_50,103.0,10
skew_only,high,cedardb,query_51,194.5,10
skew_only,high,cedardb,query_52,138.0,10
skew_only,high,cedardb,query_53,140.5,10
skew_only,high,cedardb,query_54,1689.0,10
skew_only,high,cedardb,query_55,298.5,10
skew_only,high,cedardb,query_56,143.0,10
skew_only,high,cedardb,query_57,65.0,10
skew_only,high,cedardb,query_58,81.5,10
skew_only,high,cedardb,query_59,166.0,10
skew_only,high,cedardb,query_60,84.0,10
skew_only,high,cedardb,query_61,84.0,10
skew_only,high,cedardb,query_62,70.0,10
skew_only,high,cedardb,query_63,107.5,10
skew_only,high,cedardb,query_64,57.0,10
skew_only,high,cedardb,query_65,60.0,10
skew_only,high,cedardb,query_66,93.5,10
skew_only,high,cedardb,query_67,85.0,10
skew_only,high,cedardb,query_68,146.0,10
skew_only,high,cedardb,query_69,3232.0,10
skew_only,high,cedardb,query_70,221.5,10
skew_only,high,cedardb,query_71,234.0,10
skew_only,high,cedardb,query_73,79.0,10
skew_only,high,cedardb,query_74,69.0,10
skew_only,high,cedardb,query_75,90.5,10
skew_only,high,cedardb,query_76,209.5,10
skew_only,high,cedardb,query_77,1535.0,10
skew_only,high,cedardb,query_79,61.5,10
skew_only,high,cedardb,query_80,54.0,10
skew_only,high,cedardb,query_81,90.5,10
skew_only,high,cedardb,query_82,77.0,10
skew_only,high,cedardb,query_83,103.0,10
skew_only,high,cedardb,query_84,124.0,10
skew_only,high,cedardb,query_85,157.0,10
skew_only,high,cedardb,query_86,77.5,10
skew_only,high,cedardb,query_87,134.0,10
skew_only,high,cedardb,query_88,121.0,10
skew_only,high,cedardb,query_89,175.0,10
skew_only,high,cedardb,query_91,56.5,10
skew_only,high,cedardb,query_92,61.5,10
skew_only,high,cedardb,query_93,286.0,10
skew_only,high,cedardb,query_94,98.0,10
skew_only,high,cedardb,query_95,75.5,10
skew_only,high,cedardb,query_97,38.0,10
skew_only,high,cedardb,query_98,137.5,10
skew_only,high,cedardb,query_99,79.0,10
skew_only,high,cedardb,query_union_U2,932.0,10
skew_only,high,cedardb,query_union_U5,2276.0,10
skew_only,high,cedardb,query_union_U10,7064.5,10
skew_only,high,cedardb,query_union_U20,16197.0,10
skew_only,high,cedardb,query_union_U200,186120.5,10
skew_only,high,duckdb,query_1,126.5,10
skew_only,high,duckdb,query_2,331.5,10
skew_only,high,duckdb,query_3,769.5,10
skew_only,high,duckdb,query_4,247.5,10
skew_only,high,duckdb,query_5,253.5,10
skew_only,high,duckdb,query_6,398.5,10
skew_only,high,duckdb,query_7,126.0,10
skew_only,high,duckdb,query_8,274.5,10
skew_only,high,duckdb,query_9,234.0,10
skew_only,high,duckdb,query_10,558.5,10
skew_only,high,duckdb,query_11,227.0,10
skew_only,high,duckdb,query_12,230.5,10
skew_only,high,duckdb,query_13,131.5,10
skew_only,high,duckdb,query_14,178.5,10
skew_only,high,duckdb,query_15,206.0,10
skew_only,high,duckdb,query_17,216.0,10
skew_only,high,duckdb,query_18,227.0,10
skew_only,high,duckdb,query_20,442.0,10
skew_only,high,duckdb,query_21,901.0,10
skew_only,high,duckdb,query_22,255.5,10
skew_only,high,duckdb,query_23,622.5,10
skew_only,high,duckdb,query_24,193.0,10
skew_only,high,duckdb,query_25,145.5,10
skew_only,high,duckdb,query_26,351.5,10
skew_only,high,duckdb,query_27,203.5,10
skew_only,high,duckdb,query_28,301.0,10
skew_only,high,duckdb,query_30,332.5,10
skew_only,high,duckdb,query_31,239.0,10
skew_only,high,duckdb,query_32,258.0,10
skew_only,high,duckdb,query_33,298.5,10
skew_only,high,duckdb,query_35,710.5,10
skew_only,high,duckdb,query_36,291.0,10
skew_only,high,duckdb,query_37,300.0,10
skew_only,high,duckdb,query_39,345.5,10
skew_only,high,duckdb,query_40,112.5,10
skew_only,high,duckdb,query_41,371.5,10
skew_only,high,duckdb,query_42,488.5,10
skew_only,high,duckdb,query_43,375.5,10
skew_only,high,duckdb,query_44,164.0,10
skew_only,high,duckdb,query_45,270.0,10
skew_only,high,duckdb,query_46,1272.0,10
skew_only,high,duckdb,query_47,603.0,10
skew_only,high,duckdb,query_48,418.0,10
skew_only,high,duckdb,query_49,159.0,10
skew_only,high,duckdb,query_50,267.5,10
skew_only,high,duckdb,query_51,466.5,10
skew_only,high,duckdb,query_52,270.0,10
skew_only,high,duckdb,query_53,327.0,10
skew_only,high,duckdb,query_54,287.0,10
skew_only,high,duckdb,query_55,452.5,10
skew_only,high,duckdb,query_56,258.5,10
skew_only,high,duckdb,query_57,185.0,10
skew_only,high,duckdb,query_58,235.5,10
skew_only,high,duckdb,query_59,294.0,10
skew_only,high,duckdb,query_60,276.5,10
skew_only,high,duckdb,query_61,276.0,10
skew_only,high,duckdb,query_62,122.5,10
skew_only,high,duckdb,query_63,525.0,10
skew_only,high,duckdb,query_64,152.0,10
skew_only,high,duckdb,query_65,118.5,10
skew_only,high,duckdb,query_66,261.0,10
skew_only,high,duckdb,query_67,188.5,10
skew_only,high,duckdb,query_68,456.5,10
skew_only,high,duckdb,query_69,579.0,10
skew_only,high,duckdb,query_70,262.0,10
skew_only,high,duckdb,query_71,457.5,10
skew_only,high,duckdb,query_73,259.0,10
skew_only,high,duckdb,query_74,274.0,10
skew_only,high,duckdb,query_75,180.0,10
skew_only,high,duckdb,query_76,315.5,10
skew_only,high,duckdb,query_77,291.0,10
skew_only,high,duckdb,query_79,225.0,10
skew_only,high,duckdb,query_80,118.5,10
skew_only,high,duckdb,query_81,290.0,10
skew_only,high,duckdb,query_82,176.0,10
skew_only,high,duckdb,query_83,279.0,10
skew_only,high,duckdb,query_84,255.0,10
skew_only,high,duckdb,query_85,205.0,10
skew_only,high,duckdb,query_86,164.5,10
skew_only,high,duckdb,query_87,350.0,10
skew_only,high,duckdb,query_88,253.5,10
skew_only,high,duckdb,query_89,290.5,10
skew_only,high,duckdb,query_91,302.0,10
skew_only,high,duckdb,query_92,292.0,10
skew_only,high,duckdb,query_93,595.5,10
skew_only,high,duckdb,query_94,237.0,10
skew_only,high,duckdb,query_95,289.5,10
skew_only,high,duckdb,query_97,226.5,10
skew_only,high,duckdb,query_98,386.5,10
skew_only,high,duckdb,query_99,338.5,10
skew_only,high,duckdb,query_union_U2,174.5,10
skew_only,high,duckdb,query_union_U5,280.5,10
skew_only,high,duckdb,query_union_U10,549.0,10
skew_only,high,duckdb,query_union_U20,1089.0,10
skew_only,high,duckdb,query_union_U200,10564.5,10
skew_only,high,monetdb,query_1,35.0,10
skew_only,high,monetdb,query_2,288.5,10
skew_only,high,monetdb,query_3,5162.5,10
skew_only,high,monetdb,query_4,99.5,10
skew_only,high,monetdb,query_5,6486.0,10
skew_only,high,monetdb,query_6,7448.5,10
skew_only,high,monetdb,query_7,52.5,10
skew_only,high,monetdb,query_8,125.5,10
skew_only,high,monetdb,query_9,788.0,10
skew_only,high,monetdb,query_10,10812.5,10
skew_only,high,monetdb,query_11,16.0,10
skew_only,high,monetdb,query_12,122.0,10
skew_only,high,monetdb,query_13,59.5,10
skew_only,high,monetdb,query_14,389.5,10
skew_only,high,monetdb,query_15,77.0,10
skew_only,high,monetdb,query_17,308.0,10
skew_only,high,monetdb,query_18,42.5,10
skew_only,high,monetdb,query_20,782.5,10
skew_only,high,monetdb,query_21,14.0,10
skew_only,high,monetdb,query_22,127.5,10
skew_only,high,monetdb,query_23,300.0,10
skew_only,high,monetdb,query_24,158.5,10
skew_only,high,monetdb,query_25,69.5,10
skew_only,high,monetdb,query_26,613.0,10
skew_only,high,monetdb,query_27,80.0,10
skew_only,high,monetdb,query_28,275.0,10
skew_only,high,monetdb,query_30,822.0,10
skew_only,high,monetdb,query_31,45.0,10
skew_only,high,monetdb,query_32,133.5,10
skew_only,high,monetdb,query_33,133.5,10
skew_only,high,monetdb,query_35,13148.5,10
skew_only,high,monetdb,query_36,83.0,10
skew_only,high,monetdb,query_37,140.0,10
skew_only,high,monetdb,query_39,152.5,10
skew_only,high,monetdb,query_40,42.0,10
skew_only,high,monetdb,query_41,1343.0,10
skew_only,high,monetdb,query_42,586.0,10
skew_only,high,monetdb,query_43,3439.5,10
skew_only,high,monetdb,query_44,44.0,10
skew_only,high,monetdb,query_45,194.0,10
skew_only,high,monetdb,query_46,8118.0,10
skew_only,high,monetdb,query_47,960.0,10
skew_only,high,monetdb,query_48,3581.5,10
skew_only,high,monetdb,query_49,114.0,10
skew_only,high,monetdb,query_50,925.5,10
skew_only,high,monetdb,query_51,1703.5,10
skew_only,high,monetdb,query_52,1112.5,10
skew_only,high,monetdb,query_53,759.5,10
skew_only,high,monetdb,query_54,1131.5,10
skew_only,high,monetdb,query_55,4870.0,10
skew_only,high,monetdb,query_56,119.0,10
skew_only,high,monetdb,query_57,60.0,10
skew_only,high,monetdb,query_58,141.0,10
skew_only,high,monetdb,query_59,110.0,10
skew_only,high,monetdb,query_60,151.5,10
skew_only,high,monetdb,query_61,153.5,10
skew_only,high,monetdb,query_62,24.0,10
skew_only,high,monetdb,query_63,144.0,10
skew_only,high,monetdb,query_64,57.0,10
skew_only,high,monetdb,query_65,56.5,10
skew_only,high,monetdb,query_66,88.0,10
skew_only,high,monetdb,query_67,70.0,10
skew_only,high,monetdb,query_68,3216.0,10
skew_only,high,monetdb,query_69,11471.0,10
skew_only,high,monetdb,query_70,157.0,10
skew_only,high,monetdb,query_71,1543.5,10
skew_only,high,monetdb,query_73,76.0,10
skew_only,high,monetdb,query_74,89.5,10
skew_only,high,monetdb,query_75,64.0,10
skew_only,high,monetdb,query_76,1424.5,10
skew_only,high,monetdb,query_77,1073.5,10
skew_only,high,monetdb,query_79,74.0,10
skew_only,high,monetdb,query_80,31.0,10
skew_only,high,monetdb,query_81,92.0,10
skew_only,high,monetdb,query_82,47.0,10
skew_only,high,monetdb,query_83,39.0,10
skew_only,high,monetdb,query_84,1611.0,10
skew_only,high,monetdb,query_85,86.0,10
skew_only,high,monetdb,query_86,1069.5,10
skew_only,high,monetdb,query_87,1984.0,10
skew_only,high,monetdb,query_88,88.0,10
skew_only,high,monetdb,query_89,212.5,10
skew_only,high,monetdb,query_91,100.5,10
skew_only,high,monetdb,query_92,75.0,10
skew_only,high,monetdb,query_93,3607.5,10
skew_only,high,monetdb,query_94,465.0,10
skew_only,high,monetdb,query_95,86.5,10
skew_only,high,monetdb,query_97,40.0,10
skew_only,high,monetdb,query_98,778.0,10
skew_only,high,monetdb,query_99,141.0,10
skew_only,high,monetdb,query_union_U2,1058.5,10
skew_only,high,monetdb,query_union_U5,2582.0,10
skew_only,high,monetdb,query_union_U10,7373.0,10
skew_only,high,monetdb,query_union_U20,16101.0,10
skew_only,high,monetdb,query_union_U200,211491.0,10
sparsity_only,high,cedardb,query_1,42.5,10
sparsity_only,high,cedardb,query_2,435.0,10
sparsity_only,high,cedardb,query_3,697.5,10
sparsity_only,high,cedardb,query_4,104.5,10
sparsity_only,high,cedardb,query_5,129.5,10
sparsity_only,high,cedardb,query_6,106.0,10
sparsity_only,high,cedardb,query_7,72.0,10
sparsity_only,high,cedardb,query_8,112.0,10
sparsity_only,high,cedardb,query_9,144.5,10
sparsity_only,high,cedardb,query_10,339.0,10
sparsity_only,high,cedardb,query_11,88.0,10
sparsity_only,high,cedardb,query_12,90.0,10
sparsity_only,high,cedardb,query_13,55.5,10
sparsity_only,high,cedardb,query_14,126.5,10
sparsity_only,high,cedardb,query_15,40.0,10
sparsity_only,high,cedardb,query_17,76.5,10
sparsity_only,high,cedardb,query_18,78.5,10
sparsity_only,high,cedardb,query_20,125.0,10
sparsity_only,high,cedardb,query_21,111.0,10
sparsity_only,high,cedardb,query_22,106.5,10
sparsity_only,high,cedardb,query_23,120.5,10
sparsity_only,high,cedardb,query_24,61.5,10
sparsity_only,high,cedardb,query_25,61.0,10
sparsity_only,high,cedardb,query_26,87.0,10
sparsity_only,high,cedardb,query_27,88.5,10
sparsity_only,high,cedardb,query_28,103.5,10
sparsity_only,high,cedardb,query_30,113.0,10
sparsity_only,high,cedardb,query_31,83.0,10
sparsity_only,high,cedardb,query_32,208.0,10
sparsity_only,high,cedardb,query_33,79.5,10
sparsity_only,high,cedardb,query_35,681.5,10
sparsity_only,high,cedardb,query_36,174.5,10
sparsity_only,high,cedardb,query_37,111.5,10
sparsity_only,high,cedardb,query_39,95.5,10
sparsity_only,high,cedardb,query_40,51.0,10
sparsity_only,high,cedardb,query_41,160.0,10
sparsity_only,high,cedardb,query_42,239.5,10
sparsity_only,high,cedardb,query_43,50.5,10
sparsity_only,high,cedardb,query_44,76.0,10
sparsity_only,high,cedardb,query_45,196.5,10
sparsity_only,high,cedardb,query_46,12041.0,10
sparsity_only,high,cedardb,query_47,333.0,10
sparsity_only,high,cedardb,query_48,454.5,10
sparsity_only,high,cedardb,query_49,106.0,10
sparsity_only,high,cedardb,query_50,115.0,10
sparsity_only,high,cedardb,query_51,193.0,10
sparsity_only,high,cedardb,query_52,119.0,10
sparsity_only,high,cedardb,query_53,131.0,10
sparsity_only,high,cedardb,query_54,2133.0,10
sparsity_only,high,cedardb,query_55,1706.5,10
sparsity_only,high,cedardb,query_56,141.5,10
sparsity_only,high,cedardb,query_57,69.5,10
sparsity_only,high,cedardb,query_58,86.5,10
sparsity_only,high,cedardb,query_59,212.0,10
sparsity_only,high,cedardb,query_60,44.0,10
sparsity_only,high,cedardb,query_61,85.5,10
sparsity_only,high,cedardb,query_62,66.0,10
sparsity_only,high,cedardb,query_63,108.0,10
sparsity_only,high,cedardb,query_64,54.5,10
sparsity_only,high,cedardb,query_65,56.5,10
sparsity_only,high,cedardb,query_66,94.0,10
sparsity_only,high,cedardb,query_67,80.5,10
sparsity_only,high,cedardb,query_68,149.5,10
sparsity_only,high,cedardb,query_69,3276.0,10
sparsity_only,high,cedardb,query_70,309.0,10
sparsity_only,high,cedardb,query_71,233.5,10
sparsity_only,high,cedardb,query_73,62.0,10
sparsity_only,high,cedardb,query_74,61.5,10
sparsity_only,high,cedardb,query_75,87.5,10
sparsity_only,high,cedardb,query_76,196.5,10
sparsity_only,high,cedardb,query_77,1909.5,10
sparsity_only,high,cedardb,query_79,59.5,10
sparsity_only,high,cedardb,query_80,61.5,10
sparsity_only,high,cedardb,query_81,100.0,10
sparsity_only,high,cedardb,query_82,78.5,10
sparsity_only,high,cedardb,query_83,113.0,10
sparsity_only,high,cedardb,query_84,122.0,10
sparsity_only,high,cedardb,query_85,157.5,10
sparsity_only,high,cedardb,query_86,84.0,10
sparsity_only,high,cedardb,query_87,87.0,10
sparsity_only,high,cedardb,query_88,107.5,10
sparsity_only,high,cedardb,query_89,100.5,10
sparsity_only,high,cedardb,query_91,48.5,10
sparsity_only,high,cedardb,query_92,56.0,10
sparsity_only,high,cedardb,query_93,259.0,10
sparsity_only,high,cedardb,query_94,104.5,10
sparsity_only,high,cedardb,query_95,71.0,10
